gesture,gesture_class,index_disdis,index_interdis,index_metdis,index_prodis,little_disdis,little_interdis,little_metdis,little_prodis,middle_disdis,middle_interdis,middle_metdis,middle_prodis,ring_disdis,ring_interdis,ring_metdis,ring_prodis,thumb_disdis,thumb_interdis,thumb_metdis,thumb_prodis
P,16,71.96245032,57.35525425,14.17754987,38.19457462,103.7788992,77.35672723,8.048745381,47.43685904,138.7444719,110.3425232,12.36335849,67.57634972,133.2928342,104.63257,9.585458788,62.24139679,63.81516301,40.40965145,75.15391534,49.28332767
P,16,47.96011847,42.86809904,26.61530527,36.2960037,87.20132524,76.17579331,34.45144886,62.42224761,108.3440004,88.03363336,30.46628072,59.49470277,103.2436474,88.46632412,33.19060191,65.46516162,87.41921708,62.38722747,23.1120737,33.81652617
Q,17,91.80473424,76.84369035,27.66571455,57.37074489,108.8981048,86.05425417,16.82769613,59.95634116,149.2917288,124.6065781,26.07531418,86.40832432,140.2078225,115.3708036,21.80142095,77.84875619,97.91612197,72.653338,10.23473058,40.50624724
Q,17,106.7624225,92.32118625,40.22890584,72.6688732,99.30608455,76.02858696,18.92118838,50.8386091,143.8126452,119.7464654,35.25342523,84.5313652,130.6073771,105.8826351,27.14244272,70.53977752,101.1128869,74.88210028,17.81163203,42.38047058
Q,17,115.7122055,99.97910925,43.94479275,78.68484638,106.6504842,85.50200203,24.99750776,62.04058587,155.6493082,130.6509552,37.8493996,93.54888234,142.5106419,118.2822049,30.73041575,82.55473068,108.98711,85.37200147,27.4072149,56.94134866
Q,17,128.6316592,111.9696872,52.09415711,89.26048029,93.89971235,74.89658181,22.78364177,54.13967467,145.5517009,123.6076285,43.10089986,91.31320204,128.9768384,108.3693465,32.18094872,77.7378385,111.4820091,88.06464209,16.75272152,56.28624255
Q,17,110.6266543,93.89775183,38.41050052,71.89204121,101.9511443,80.74978947,18.00336091,56.80209917,145.2758939,121.4311555,33.1389055,86.02433795,133.2602853,110.5338661,25.55936696,76.44442069,101.2255318,79.60540605,15.76792821,51.12186619
Q,17,119.3212086,104.8197267,54.59224013,85.42177394,106.132387,85.08861467,28.4502809,62.29884032,151.9181314,128.3886055,47.56719418,94.64785326,140.6456369,117.6142127,38.10365694,84.29620192,121.9291003,94.35562808,17.78328049,60.13202862
Q,17,89.69253183,74.21792214,22.40167179,53.74220124,85.58441561,62.4259706,13.76612947,36.87522239,132.5423045,107.6916302,15.58523067,69.668955,119.2084325,94.14438201,11.61974467,56.57723304,89.18378135,68.00219884,18.21326194,44.13397049
Q,17,123.2645519,107.3088057,53.72299908,86.2357546,120.5729906,101.6230778,39.55465976,79.48973298,157.5847784,134.7394938,51.8649053,101.2533121,148.7241325,128.1027653,46.25352783,96.49192585,112.8191215,86.00012092,7.016133192,52.83387226
Q,17,100.9212654,84.424773,30.11697526,62.81775169,107.2823724,83.85431281,21.2752724,58.43171514,144.622385,119.2960328,28.68855881,82.15629443,135.8031766,110.6138873,25.0225299,74.43255764,103.1339877,74.78934625,12.11159076,41.511916
Q,17,137.178298,118.8225986,54.74655517,93.82534441,111.0385737,100.3080862,41.15547907,83.87425015,138.8058661,125.7546839,55.30093815,102.3231529,132.5473967,121.3331357,49.56840515,99.47565366,94.07951969,67.01002257,39.02658571,28.82293521
Q,17,111.6660048,93.19654592,33.05869118,68.97057558,118.1237479,96.44947686,25.89224465,71.08849161,151.7721087,126.427378,32.51392501,88.71491595,146.017021,122.5819934,29.42353015,86.59470008,91.04403718,68.75529845,2.052160993,39.63112009
Q,17,131.3995055,112.3926852,46.64738237,86.86866159,113.7887845,96.66021783,31.73219923,75.109627,160.5515692,137.7876455,44.52782264,102.3977887,145.6812039,126.8186331,38.58708981,95.38459918,106.7859868,84.3537941,12.70010661,51.99369769
Q,17,108.5653983,93.24882948,39.82587989,72.69176606,114.4759298,93.41048721,26.5635283,69.0164027,152.9422606,128.2096697,37.25676291,91.65190741,145.1422814,122.151384,32.07319375,87.07531551,103.6074561,76.77982725,10.58440456,45.1601858
Q,17,133.4135625,115.6910984,55.48691495,92.20992225,122.0021485,102.2504845,42.81441501,80.04860095,161.1180577,139.4112589,56.44643274,106.6659177,151.6384005,130.1184261,51.12264297,98.26130481,109.0649696,80.60588726,25.96194317,40.03752417
R,18,30.31191258,24.59138517,19.33922947,18.54444306,63.23855777,40.34112823,22.82387414,19.01701045,8.276175661,8.279028864,21.10720638,11.64919107,85.78565959,59.25584381,22.15019331,23.82321232,100.977213,67.7676864,9.00210072,32.3337322
R,18,28.3692038,22.26818836,11.25984043,14.36979688,64.66469445,42.64956314,12.31412355,20.46433176,17.54717284,12.94016047,10.32126352,6.813717526,81.09222014,57.40840756,10.78510589,26.04787889,81.43908402,50.93029298,22.04942969,22.19810715
R,18,30.34417883,23.12598555,9.381643746,13.57444441,75.22332607,51.32990587,17.96345641,26.2626385,18.59673539,13.57541581,11.91649828,7.23018988,103.5452068,76.49773097,15.02991125,38.17224743,98.42560923,64.35221125,10.04159236,33.25187255
R,18,24.63067808,19.430531,11.34108654,13.32700947,63.96310221,40.36443708,22.19166574,18.80261624,18.11417701,15.57559438,15.20404238,13.27707053,76.80673379,51.92399772,18.95203648,17.69243753,94.2093927,63.68593503,12.11075268,27.00936625
R,18,22.57241848,18.42903641,15.01535799,14.03796459,74.36521216,51.7004646,19.23823892,27.78088588,14.41080388,12.6607294,16.63173649,12.00083921,95.55654033,70.42974065,18.04300905,35.21953509,83.21098991,55.48570147,12.06303882,26.12119978
R,18,24.88199351,19.71610774,20.83020489,15.19425848,66.77881637,45.23490435,25.62957395,24.94179129,17.1052723,14.58538801,23.2638831,14.31722875,90.02182178,64.55637927,24.74516325,30.28718319,89.67928354,56.27133688,9.930136468,28.54395873
R,18,37.02829636,31.87900216,22.90546138,25.98589949,57.89470807,37.67584263,30.99891061,18.58348325,8.325090054,10.33195605,26.02806915,15.37642893,80.43875532,58.02604078,28.66748338,26.67102268,88.58106204,60.48661127,13.79387352,30.48163976
R,18,25.81072341,19.15959325,9.475904966,11.02644579,53.16676206,35.3324871,20.54811529,17.53949294,13.45274291,10.71781159,13.03703465,8.747109036,75.2823883,54.87950211,16.93562773,25.92535709,73.14006649,49.15345659,13.66584006,22.08445183
R,18,22.28937734,16.33923689,18.99228975,13.15533553,54.40034639,35.43793859,23.72725317,18.0283149,17.00464431,11.57555186,21.56839385,12.62186285,71.48713171,49.29252731,22.92773698,18.3048597,70.90695328,47.35240179,6.685120281,29.30603578
R,18,15.30058332,10.41002078,21.05444057,9.027579681,81.52621615,57.21233972,27.61575123,32.72049544,21.20868328,20.2037025,24.75377965,20.36353916,99.14240106,72.00824557,26.77853256,33.87501974,83.90160336,60.84285103,13.73338847,26.00019065
R,18,22.84621051,19.87954019,21.43602027,17.9445733,66.82758655,43.62047678,31.31187751,22.3115455,16.48583805,17.09935193,25.85068055,19.46777726,86.46995061,60.20414194,28.97607222,22.61338867,82.09510876,54.77883761,9.607339219,27.86689789
R,18,33.13916299,27.9465312,16.90062434,21.97719312,53.54141452,34.17524155,30.94804544,18.82224824,10.280353,11.1988695,22.55800978,15.60106795,73.97209284,51.47664225,27.21965236,21.23715437,87.38205774,58.32244102,3.5954611,28.06033042
R,18,29.0441406,21.20062641,11.62176241,10.59015828,85.49971521,60.95841621,18.13055533,31.86195714,23.66871638,17.82917655,14.27018248,10.53506584,108.6071731,82.77877858,16.49982304,41.30194113,91.09955764,59.19600767,11.1317669,30.23717946
R,18,23.17102281,17.20865928,12.36205097,10.14009821,69.09542878,47.20980376,22.35911048,25.88281207,14.68831877,11.81102736,16.40408315,10.2661735,95.95358828,70.08830529,19.78239718,34.73102748,87.27572414,57.48440523,7.677367114,26.91895523
S,19,98.22479481,75.82079892,12.41624524,43.04608506,71.53113131,47.82939338,16.38884263,22.02093542,113.1091069,87.84039387,13.18298357,47.75268965,99.89544024,73.99505663,14.57947846,36.85495325,89.62372922,58.23710921,15.03753505,32.12978752
S,19,95.20597209,72.93350859,9.15256835,42.4891295,94.80135518,73.2063284,12.48957288,48.96766186,115.0132218,90.44344809,8.567018704,53.79963319,116.039395,91.72149492,9.849711005,55.97579256,89.41146948,57.21775355,13.34115092,24.4134514
S,19,85.09800026,62.41981397,20.72125403,30.83109444,64.10581649,41.5083131,20.48631458,16.69552836,96.29864688,71.04481858,21.45529863,33.04152579,87.12191516,63.39207462,21.15686139,28.15454135,77.1089109,53.43489242,9.187234362,33.51061836
S,19,68.40331798,46.04058641,20.72762973,18.33901736,61.04899119,39.169512,19.9200788,18.90867981,82.29267429,57.4228343,20.77644327,23.37283716,80.59637901,55.99906102,20.22098749,23.22125644,86.52615881,55.83733903,13.9772693,32.21778523
S,19,71.09041561,47.1837645,29.32512865,23.38352843,59.04242367,34.54421444,25.30092492,14.55805118,79.13526769,52.76628169,28.61868445,22.24833863,77.09176243,51.22686564,27.11243543,20.33724637,72.76581002,48.16757931,20.31137346,28.10893891
S,19,91.01034632,68.96305314,6.125935549,38.78281272,73.47784759,53.1176538,8.780771456,29.24137893,103.5066871,78.42328572,6.240145888,41.64211275,97.7272649,76.17822159,7.107989432,42.25043376,81.61732018,52.85904723,10.36061658,31.1302337
S,19,76.89922509,53.73203754,17.99815153,24.34886174,61.76546767,39.51777597,19.67708008,14.90312454,87.49118092,61.05682972,18.5388565,23.47487331,85.02187867,61.83112085,18.84321281,26.99330568,95.39523546,63.76558945,21.68151299,40.01454415
S,19,85.08719206,57.87982448,31.59925606,23.43870618,76.16507394,48.99082291,26.97691516,20.81444379,100.402438,70.89886307,31.479254,28.0099789,97.50054771,68.7624252,29.52240066,27.11477864,77.3524325,49.02710943,8.099212439,16.0542576
S,19,77.35470892,53.65431774,17.27696553,22.56621163,59.70785225,37.04951847,17.60471841,12.97973754,91.52054903,65.0652067,17.89026409,26.9308908,79.87824255,55.70310528,17.78160242,21.73658382,79.11885891,54.5080044,8.440905762,26.67671484
S,19,91.99506621,70.96728732,5.833779709,41.14583591,75.77022033,51.56066279,15.6926264,23.95414874,104.9598501,80.50768508,6.800821367,42.90806084,99.76776518,74.85428384,11.18619914,36.88468376,80.31387656,51.14495184,7.285976102,28.1006738
S,19,75.12101705,52.87687112,13.36252205,23.24397993,70.92182028,50.12099887,11.96294832,26.57212817,88.51447933,64.13000528,12.92432896,27.79232987,94.0145292,71.25505661,12.47201961,36.3136829,88.5355818,55.54837727,13.18564652,31.96579712
S,19,85.34024507,61.0238033,15.98655103,27.47060984,70.40151498,46.44075892,17.42744777,19.5791182,97.08059798,70.37886624,16.89640412,30.98473124,92.55930703,67.2234574,17.28122696,29.49292063,79.97175131,48.69299287,9.139712436,24.89556603
S,19,79.24574069,53.94976425,22.89993987,18.88140215,65.44054615,40.30902275,24.68887255,13.12115139,91.75254734,64.1023094,24.52370697,22.76093936,86.33297959,59.98260772,24.87050405,20.23646593,74.34653146,42.59618548,7.510486315,21.31985554
S,19,74.11859839,48.58448513,29.79093352,19.59521127,63.83165347,37.29504718,31.31142027,13.0015612,82.45143085,53.79734898,31.83587724,17.37031825,85.66646585,57.54385073,31.86487577,19.48035888,75.60919454,44.62396982,11.05147389,17.26265897
T,20,76.76476375,51.20508812,32.99102229,23.78510165,74.79880553,50.78244098,20.74970418,27.10478464,92.97216211,66.39154273,29.97669416,31.47434292,88.79846257,63.56170376,25.40155272,31.64198247,39.69087709,29.16824007,13.53990367,16.43405524
T,20,67.58045802,44.02405578,20.94354436,14.10119281,51.76285579,28.9673593,21.00713973,5.485386293,77.11128277,51.31331773,21.45021615,15.34289791,73.22315772,48.51113537,21.21780358,14.01087372,60.73855941,42.64019924,14.55077872,26.38540075
T,20,66.61489747,39.2607779,32.30657181,14.68452445,64.06114068,43.56014942,30.12571849,25.74071607,79.4911459,50.15850291,33.03918386,18.88343099,77.41309489,54.37815163,31.84277435,26.20838079,60.91153462,35.30480144,8.696378916,16.23929935
T,20,84.33577547,62.041989,11.93471485,32.76782873,73.90342338,53.68950539,9.599785781,31.1954907,100.3460246,75.46015192,11.33087969,40.01656754,96.93425402,74.62367064,10.46128844,41.70798715,67.08034107,44.46778883,8.600886162,24.15787504
T,20,65.23358539,41.07844728,39.99210645,32.22938364,54.57140297,35.5129274,38.99257085,29.26752121,71.362564,44.76888306,41.88506833,33.72450395,68.74963135,45.03420355,40.73296552,28.44027551,54.87344573,32.80330128,15.25782476,17.87431744
T,20,68.9631358,43.58631196,40.35893587,22.33913593,60.86788893,37.10463803,23.53821606,16.23541319,83.31822155,55.94238708,35.84301677,22.37846357,72.2258747,46.43188715,29.81712208,17.88178792,46.09035221,34.84051333,21.70385979,19.22420954
T,20,66.2068151,43.54776472,40.2705017,26.04284779,69.07475429,46.95533723,29.50460684,28.33096303,80.67192837,55.86667494,37.93505742,30.30184866,82.14373592,57.10076965,33.84545389,29.05953975,44.75709427,36.60960049,18.08202452,25.65142186
T,20,73.60432716,51.01782224,16.19004334,21.2425098,74.45704142,52.523325,9.682101945,28.69787446,88.27710801,63.84876477,13.78798869,29.23725073,92.7356758,68.52146407,11.42442243,33.89680754,67.79012538,44.68979994,8.890927902,25.45365848
T,20,62.88669665,37.55652656,48.94316045,22.45058011,73.03588029,47.87490573,33.88034041,25.23615278,82.29781012,54.27079185,45.72703616,24.44773204,84.78836376,57.06969113,40.04834478,24.74991816,48.35392909,34.84566481,18.35271955,22.04389333
T,20,63.37914936,41.39052574,38.6926788,22.79195823,68.02103966,44.86197752,25.35896732,23.78992607,78.06655235,53.10408251,34.97272457,24.76617022,80.50291907,54.91225711,30.18646102,23.94302018,42.42877654,31.31852456,25.12296475,17.21632057
T,20,76.73873117,53.94824637,15.16313255,23.58956454,53.35137987,29.23189057,25.88126579,6.057192998,86.85117234,61.29792546,19.51916931,24.52955695,79.3084931,53.65509884,23.00941308,17.62310693,71.31050043,43.70420932,13.70563777,22.47365835
T,20,60.82838599,37.73732764,37.97698789,26.38186403,52.52681412,33.97123049,23.29378305,22.31891096,73.86349144,48.41938678,34.25680276,26.69468388,59.19696426,37.38647053,28.87984733,20.84061901,45.75820417,29.71988859,18.15640441,16.52233622
T,20,79.34146475,57.26880489,28.10714349,32.79696481,83.80202302,64.54691757,27.21275559,46.03128862,99.0466468,76.08693599,28.78813458,47.41760402,93.53003379,71.2811189,27.71764658,44.57962674,29.12736673,20.85283933,28.04775629,18.31700752
T,20,66.79904547,41.86986846,32.60271084,18.73848791,69.59108381,45.036351,20.91622453,22.21631307,81.57488337,54.206582,29.45814034,21.74371946,81.78581209,54.71060952,25.10794969,21.59607179,51.37041819,35.02145371,16.82634468,20.56181901
U,21,32.04055581,28.78306598,18.20792039,24.50083852,55.4890681,36.84974412,14.43692474,19.07250981,20.92830922,19.84608538,16.32901935,18.36934433,78.53653769,58.05020422,14.89616254,31.09727558,101.3554009,71.17235748,15.83748252,41.03824927
U,21,19.98955849,17.83796429,14.82413563,15.63236555,65.2098333,40.02658963,18.42925814,15.39746266,8.008659438,9.612229421,16.60064831,12.17846834,88.16816761,60.3822938,17.68784668,21.05980082,90.63929598,59.30522033,6.029752424,27.26707732
U,21,20.21584244,17.72589237,11.25248238,14.66371958,63.61721312,38.44939506,17.51747552,12.71753021,9.232854224,9.896129486,13.23490581,11.05965499,86.78673298,59.82068242,15.40412734,22.32359575,88.50351687,57.58038433,9.276423993,26.12844446
U,21,11.07093203,10.00578279,11.06429137,9.417226446,61.44920246,38.19703637,19.535374,16.69078869,9.20439637,9.386716131,14.25626861,10.51785168,84.61610352,58.24032734,17.09604205,21.93489794,69.02409933,43.56048607,6.789669186,20.25752662
U,21,20.20036696,19.28520033,24.79244722,19.70594337,51.86386501,29.98453946,23.40605557,10.7642173,15.10617052,16.1771774,24.64434058,18.70730259,64.68665162,40.72014607,24.18756505,9.902743413,67.52121602,40.7534091,21.64029582,21.27734317
U,21,21.7150152,18.44310797,7.423738674,13.83063858,53.74874033,37.05847098,12.28603327,18.9308638,19.2215746,15.99423421,8.748318611,11.28158079,73.88448196,55.91107049,10.43478798,29.35252937,77.7798992,49.18259516,6.053770618,22.51911651
U,21,18.57035013,15.34875653,5.594106186,10.80232237,65.56881328,47.03700878,5.375966146,27.42863773,21.21999117,17.43161936,5.454808109,11.78842619,82.5905444,61.71356998,5.382631254,32.75766828,90.03232741,61.96761788,5.974661846,31.7206568
U,21,10.21187554,9.732518589,11.17286673,9.683999098,62.84318396,39.70652292,17.03477212,17.32083791,7.854149196,8.477006799,13.2004649,9.901685334,85.38794636,59.62929926,15.21865646,25.27110804,66.90631026,41.08800944,10.83537735,21.26002033
U,21,25.87587047,22.68492949,13.4952108,18.69284263,51.48477953,29.36347245,16.6637282,9.890117254,10.64988015,10.97205266,13.92463035,11.77891591,73.27224797,50.12471982,15.0197577,18.06123046,92.80024388,62.6446515,13.02736176,32.62499136
U,21,12.16566488,9.744168216,15.36976375,8.881421013,68.72478398,46.63585985,17.13378364,24.80933666,19.66654817,16.2934469,15.83289907,12.90410084,89.57141415,64.59063053,16.57054075,29.62804678,66.03599445,39.02210374,14.30994139,15.79424
U,21,44.45997821,40.89299221,29.63517003,36.28576243,68.02499754,44.56774655,41.0733388,30.00914687,51.30710918,47.62629,34.8152357,42.4292619,83.69695647,55.55358482,38.53630306,23.92217651,65.22011637,39.92988341,16.33874104,16.05291633
U,21,35.22301674,31.05592297,17.26157318,25.52734568,45.30282111,26.44562663,19.59432119,8.365780418,20.55170674,19.93655334,17.82461356,19.0957473,68.5933296,47.44133054,18.52035101,19.22193929,88.11246381,56.69325331,13.44481123,28.53049765
U,21,13.39133082,10.8565148,11.8163353,8.832188379,71.22313322,46.23254286,20.05692157,18.94551291,7.40657145,4.885468098,14.69059989,5.916651936,96.2294899,69.08668752,17.48251253,29.54684556,74.43428939,49.51687976,11.58576327,25.53231037
U,21,42.40631193,38.32492949,22.87021393,32.60256375,51.49770761,29.52476211,17.37338655,13.96275553,26.64214661,25.49929717,21.36799412,23.832703,69.63446299,48.39773919,19.30547727,26.65407159,101.8224166,69.86269022,11.75411522,39.56604778
V,22,4.715871307,4.39772083,3.761626613,4.081057441,72.0099547,48.05131732,9.142376008,23.42401396,26.05328839,21.17230472,2.75472029,14.05206493,98.25866205,72.46843382,5.081910172,36.84468533,94.4756581,63.99772855,13.58369893,28.66286268
V,22,8.030351756,7.021943814,4.984225579,5.751175769,76.35792514,52.14585368,5.544969937,26.60739428,25.81190801,20.50776272,3.522228583,12.98095864,98.00037627,72.32760873,3.374027588,36.59339962,85.48608545,53.73619314,15.55785008,23.02766347
V,22,17.4536518,16.06335005,6.897954936,13.25597077,78.95720768,53.24498704,23.07856668,26.64073784,39.14406754,29.63219661,12.40548948,17.00801348,107.2554395,79.55739811,18.03502904,39.96359947,98.14084262,64.91398603,9.573913076,31.03846823
V,22,12.19602769,10.97761826,7.199910964,9.445558722,60.72852769,40.52264905,8.404381526,19.4524565,20.38574034,16.94636276,6.871327035,12.07239684,77.01369455,55.61607451,7.336506513,26.02789279,85.59175305,53.51625528,14.53269149,23.67551113
V,22,10.48705792,9.52463461,7.423415487,8.627688064,93.89214908,68.58991432,17.56615077,37.90135019,46.09623927,35.73532124,8.538381928,21.44947664,118.2425911,92.74313563,12.68636006,50.56820163,87.49832073,53.32268118,14.76417297,21.15515538
V,22,14.0956634,13.99883911,14.27286477,13.98604086,61.76468568,41.38733882,14.31305818,18.96291345,18.97123768,16.57770276,13.92876913,14.05565373,82.47077662,60.45302958,13.97198004,28.71940642,85.48066967,52.8426713,17.98226304,24.1591073
V,22,54.72291331,51.03056268,36.61576168,45.7673693,101.9018884,81.1589483,26.72994132,57.97667941,58.14729104,52.93169917,32.73854953,45.14411421,131.4056768,108.3888288,29.35198929,74.28666973,112.5354826,82.75063965,38.62266863,56.72345649
V,22,6.295319158,6.625228861,9.780596318,7.470610929,64.45035455,43.91568436,12.47912812,22.49223212,16.01772824,13.15812227,9.690862285,9.986993286,87.16388745,64.45336179,10.78549008,32.40887504,103.1990157,69.57883795,12.94893692,36.68122415
V,22,9.378676589,7.709897738,3.931147584,5.517120793,71.0419725,48.65536848,6.448490327,24.16757535,18.38399412,13.76421825,2.94657294,7.394476761,92.62786919,69.09338122,4.1291171,34.01848243,88.2914385,58.56411488,9.633806083,26.36351357
V,22,11.30939,10.29509855,7.744879802,9.132690465,63.94133979,42.36351748,4.523276309,21.00727836,19.77574014,15.68403339,6.009954762,9.878668062,77.99686381,54.25322309,4.877380421,23.40548659,84.35092519,54.00608891,13.8601543,24.37385521
V,22,14.16780002,12.24121551,5.375329577,9.2006115,79.98364607,56.69496416,6.596430808,31.90618809,27.16741807,20.34406006,5.271115865,10.69002375,101.3468022,76.05471542,5.82701672,40.59616695,92.42028897,61.2372168,9.004626039,29.23112392
V,22,7.532118938,6.959553386,4.179667875,6.038034873,75.44757397,51.68017229,4.773607153,25.15897018,23.24044345,18.99236778,2.734668708,12.78820272,97.42317305,73.08328742,2.13534511,36.56697311,92.17058651,61.87535625,10.44879152,27.42735632
V,22,14.90028479,14.15173078,10.39468851,12.87467999,86.31969722,62.26460637,9.616723451,35.95782421,29.48228096,23.24388336,9.490825367,14.81751214,111.1894774,85.25234593,9.193989721,47.43871445,94.9683617,65.27176914,12.65416803,30.58547891
V,22,4.431091552,4.448704999,5.333642247,4.590466858,65.85302125,42.11311441,16.1003401,17.54826706,25.02543179,20.03881063,8.146221299,13.19643119,87.317434,62.29432367,12.18285142,26.14514508,89.26478583,58.33322946,9.698400652,25.95910469
W,23,8.07395282,6.842729494,5.678597381,5.824296373,76.63006983,53.97648562,3.077044044,30.34091553,5.080598091,3.834557493,3.909718755,2.956396694,15.17597441,12.61181587,3.166840413,8.772256974,92.04988631,63.3424743,15.91906614,28.15984707
W,23,8.799625748,7.52683473,3.094129697,5.7747642,79.28242272,54.96314452,6.202550634,29.16453632,11.24371471,9.320315706,3.387110388,6.809549353,6.351073649,4.47018569,4.6551446,2.424369198,98.91558255,67.42528471,10.96454266,30.79971989
W,23,10.14472346,8.457084666,4.485016941,6.649306738,86.94194184,64.3760597,5.594052307,39.51369087,7.908516355,6.444131143,3.615335328,5.200510997,13.72353827,11.43931916,4.184497639,7.736564541,68.71726859,42.38449385,8.485930514,16.6226099
W,23,26.87609441,24.50176994,15.74978664,21.23025739,87.79337429,63.19900025,15.07276582,37.03234571,19.43844855,18.26121187,15.61062228,16.92874714,9.402471716,9.44721837,15.36393127,11.19400932,76.84959756,47.88803587,14.4865381,17.87806448
W,23,9.534011121,8.166737058,3.671553542,6.136444109,76.03626741,52.89625305,3.524931428,28.46256618,17.66034955,14.14326026,2.357982719,9.213794998,12.4345714,9.985229294,2.098431826,6.476076919,93.99579083,61.95348405,11.82418658,27.75337415
W,23,4.832704607,4.813343152,4.650542632,4.763682372,75.28516418,50.21285581,3.800868745,24.88746215,3.631398837,2.819573883,2.312473985,1.896461117,13.58831957,10.41294753,1.119074082,6.14655462,99.92385145,69.68844756,4.484643923,33.75421537
W,23,15.78374221,13.62453416,8.627394195,11.02117457,78.75406963,55.34011879,3.404367878,30.19992827,19.00477253,15.82627231,6.856829848,11.72001057,18.96186962,15.65116585,5.115029609,10.87407752,86.20871158,59.54133271,10.95495564,29.70635075
W,23,16.85054138,14.65862715,8.090859987,11.82130437,78.10242485,55.1675636,7.510374801,31.18412416,16.02369768,13.72601954,7.866971349,10.94649925,4.745098896,4.73709211,7.654208522,5.441938906,88.42910065,59.28395366,8.021073409,27.01382612
W,23,6.839836548,5.986150052,4.119295267,4.706908022,78.39934279,54.42948448,8.634620449,28.91153102,18.18651553,14.65090526,3.922967338,9.781384685,7.776921158,5.353985144,5.951818635,3.788216414,103.0835958,70.2159619,8.225792071,34.7000641
W,23,10.10438689,9.854558233,7.967513928,9.318124092,73.18226216,51.0615143,5.671555656,27.92354533,13.17323861,11.87348116,7.156069609,9.869212315,24.47825114,20.18407495,6.213777535,14.00714452,101.8551589,68.61142339,8.733191511,33.77424242
W,23,8.289257467,7.683795384,7.743437944,7.291718936,80.33118276,57.28225214,3.658932746,32.92038583,11.18375083,8.899862044,6.12411027,6.654867919,9.388001018,7.769609842,4.594078269,5.724925148,105.2732228,71.58083396,10.17977546,35.97077716
W,23,7.956697728,6.823153111,4.211984167,5.539329894,83.62415063,60.27082165,3.365586132,34.79141531,5.070177957,4.125103704,3.885586858,3.501599459,12.23278982,9.605507121,3.599611858,6.117887321,103.6259514,70.91306964,4.421763636,36.35016207
W,23,13.80517497,11.66226059,3.815027765,8.628415075,82.43094,59.08465722,3.031466071,34.19701972,15.55376802,12.32321318,3.090288043,7.910555102,12.17008414,9.081416914,2.856419777,4.523754583,97.78856552,66.20796426,8.286162864,31.00545374
W,23,5.95188961,5.687863009,8.262033077,6.118278412,77.28713259,54.89242768,2.462809122,31.36025155,11.2339716,8.161138472,6.01855906,4.989219669,15.51547019,12.79625498,3.74008871,8.919815853,105.7729106,72.30188262,10.01056147,35.18829407
X,24,47.58092009,26.75421215,24.77563191,28.0253664,77.77167328,54.86449312,23.77925673,32.70082455,91.62459458,67.08068557,23.68040265,36.02357313,94.85347677,70.41518707,23.38450149,38.39939845,62.6448356,40.34048712,31.35342565,23.96687987
X,24,57.1811417,32.13644847,23.12485587,12.227459,83.62048879,57.83951685,20.0471543,30.30788811,104.7879844,76.43489752,22.03380674,36.43083639,104.534156,76.88967331,20.98465078,37.54466995,69.31047766,43.84778372,22.08108771,23.54613276
X,24,56.22551033,30.04736583,26.5419701,18.81834793,80.80493095,57.49315747,23.62220443,33.61428641,99.6136441,74.60644464,25.81149108,40.61926357,99.91884484,74.84921545,24.74922477,40.729234,73.81705928,41.80227984,21.96105534,22.78489884
X,24,48.32632993,24.3886237,28.46061568,24.55283428,79.00272994,55.49123355,25.32871072,31.26273682,96.84707457,72.37475836,28.10172701,39.00014914,100.0780992,74.56642793,26.93463305,39.60520106,64.46061116,37.94699677,20.23217233,22.00877795
X,24,48.54845799,27.80748159,28.08208619,23.95314835,80.60330968,57.43689239,27.04814058,35.11336102,99.7525479,74.62274537,27.73334963,41.61838026,99.9181127,74.65067218,27.3698286,41.50922085,68.19079121,40.73596746,27.68999046,24.34619487
X,24,44.15346203,23.60929945,20.34675067,27.23985806,72.30677245,50.30710204,20.40239562,27.84286556,93.20484818,68.94904981,21.21977483,36.1641904,93.13945938,69.22990851,21.09292339,36.45337793,75.58456517,42.14317101,9.781639084,23.20270494
X,24,53.25576363,29.15853882,21.76920342,23.80361277,84.64197767,62.45001874,28.89722686,38.34297459,112.2600344,86.13468287,24.3581449,49.49977091,110.1342543,85.63236479,26.77429231,49.51416636,77.62728558,43.76655401,19.86999276,24.27954666
X,24,53.38925093,29.54961569,22.87298765,11.52336327,77.79597167,55.37153607,26.7198461,31.47530677,102.9102493,78.55236692,24.84157844,43.76800916,102.5202895,77.96084026,26.08704908,42.75934001,79.43127189,47.32498425,16.20005143,21.71512082
X,24,49.43349936,26.41523054,30.8630665,27.6142749,73.86526213,50.43385273,27.35279607,28.27039986,90.77222621,65.53290885,29.99515742,33.35887533,92.31717509,66.83482972,28.758945,34.04331854,61.14331068,38.59492717,26.59407567,23.12593957
X,24,46.51369584,27.42436698,30.27909084,31.80816592,76.49780729,54.9944666,27.24295186,34.61573689,88.99106684,66.29077981,29.17320242,37.38172331,90.62530172,67.60683793,28.09678219,38.54974233,66.71415384,43.11237216,28.50049763,24.66916799
X,24,42.4767763,24.33977838,27.60096318,29.83334294,86.38223093,60.49522252,23.78061021,33.84670112,103.8919078,76.02819266,26.48757978,38.28043526,105.1437875,77.30178231,25.11463297,39.3976634,64.42375326,38.11932755,23.76510886,20.19649207
